,id,count,date,year,month,species
1,WD,0,Apr-2022,2022,Apr,Virginia Rail
2,SR,0,Apr-2022,2022,Apr,Virginia Rail
3,TD1,0,Apr-2022,2022,Apr,Virginia Rail
4,TD2,0,Apr-2022,2022,Apr,Virginia Rail
5,TD3,0,Apr-2022,2022,Apr,Virginia Rail
6,EF1,1,Apr-2022,2022,Apr,Virginia Rail
7,EF2,0,Apr-2022,2022,Apr,Virginia Rail
8,CC,0,Apr-2022,2022,Apr,Virginia Rail
9,CS,0,Apr-2022,2022,Apr,Virginia Rail
10,EC,0,Apr-2022,2022,Apr,Virginia Rail
11,EM,0,Apr-2022,2022,Apr,Virginia Rail
12,BP,0,Apr-2022,2022,Apr,Virginia Rail
13,NF1,0,Apr-2022,2022,Apr,Virginia Rail
14,NF2,1,Apr-2022,2022,Apr,Virginia Rail
15,SA,0,Apr-2022,2022,Apr,Virginia Rail
16,IM,0,Apr-2022,2022,Apr,Virginia Rail
17,MC1,0,Apr-2022,2022,Apr,Virginia Rail
18,MC2,0,Apr-2022,2022,Apr,Virginia Rail
19,DW,0,Apr-2022,2022,Apr,Virginia Rail
0,OE,1,Apr-2022,2022,Apr,Western Grebe
1,WD,0,Apr-2022,2022,Apr,Western Grebe
2,SR,0,Apr-2022,2022,Apr,Western Grebe
3,TD1,0,Apr-2022,2022,Apr,Western Grebe
4,TD2,0,Apr-2022,2022,Apr,Western Grebe
5,TD3,0,Apr-2022,2022,Apr,Western Grebe
6,EF1,0,Apr-2022,2022,Apr,Western Grebe
7,EF2,0,Apr-2022,2022,Apr,Western Grebe
8,CC,0,Apr-2022,2022,Apr,Western Grebe
9,CS,0,Apr-2022,2022,Apr,Western Grebe
10,EC,0,Apr-2022,2022,Apr,Western Grebe
11,EM,0,Apr-2022,2022,Apr,Western Grebe
12,BP,0,Apr-2022,2022,Apr,Western Grebe
13,NF1,0,Apr-2022,2022,Apr,Western Grebe
14,NF2,0,Apr-2022,2022,Apr,Western Grebe
15,SA,0,Apr-2022,2022,Apr,Western Grebe
16,IM,0,Apr-2022,2022,Apr,Western Grebe
17,MC1,0,Apr-2022,2022,Apr,Western Grebe
18,MC2,0,Apr-2022,2022,Apr,Western Grebe
19,DW,0,Apr-2022,2022,Apr,Western Grebe
0,OE,0,Apr-2022,2022,Apr,White-crowned Sparrow
1,WD,0,Apr-2022,2022,Apr,White-crowned Sparrow
2,SR,0,Apr-2022,2022,Apr,White-crowned Sparrow
3,TD1,4,Apr-2022,2022,Apr,White-crowned Sparrow
4,TD2,0,Apr-2022,2022,Apr,White-crowned Sparrow
5,TD3,0,Apr-2022,2022,Apr,White-crowned Sparrow
6,EF1,5,Apr-2022,2022,Apr,White-crowned Sparrow
7,EF2,0,Apr-2022,2022,Apr,White-crowned Sparrow
8,CC,0,Apr-2022,2022,Apr,White-crowned Sparrow
9,CS,0,Apr-2022,2022,Apr,White-crowned Sparrow
10,EC,0,Apr-2022,2022,Apr,White-crowned Sparrow
11,EM,0,Apr-2022,2022,Apr,White-crowned Sparrow
12,BP,5,Apr-2022,2022,Apr,White-crowned Sparrow
13,NF1,0,Apr-2022,2022,Apr,White-crowned Sparrow
14,NF2,0,Apr-2022,2022,Apr,White-crowned Sparrow
15,SA,0,Apr-2022,2022,Apr,White-crowned Sparrow
16,IM,3,Apr-2022,2022,Apr,White-crowned Sparrow
17,MC1,19,Apr-2022,2022,Apr,White-crowned Sparrow
18,MC2,6,Apr-2022,2022,Apr,White-crowned Sparrow
19,DW,7,Apr-2022,2022,Apr,White-crowned Sparrow
0,OE,0,Apr-2022,2022,Apr,Winter Wren (Pacific)
1,WD,0,Apr-2022,2022,Apr,Winter Wren (Pacific)
2,SR,0,Apr-2022,2022,Apr,Winter Wren (Pacific)
3,TD1,0,Apr-2022,2022,Apr,Winter Wren (Pacific)
4,TD2,0,Apr-2022,2022,Apr,Winter Wren (Pacific)
5,TD3,0,Apr-2022,2022,Apr,Winter Wren (Pacific)
6,EF1,0,Apr-2022,2022,Apr,Winter Wren (Pacific)
7,EF2,3,Apr-2022,2022,Apr,Winter Wren (Pacific)
8,CC,0,Apr-2022,2022,Apr,Winter Wren (Pacific)
9,CS,0,Apr-2022,2022,Apr,Winter Wren (Pacific)
10,EC,0,Apr-2022,2022,Apr,Winter Wren (Pacific)
11,EM,0,Apr-2022,2022,Apr,Winter Wren (Pacific)
12,BP,0,Apr-2022,2022,Apr,Winter Wren (Pacific)
13,NF1,0,Apr-2022,2022,Apr,Winter Wren (Pacific)
14,NF2,0,Apr-2022,2022,Apr,Winter Wren (Pacific)
15,SA,0,Apr-2022,2022,Apr,Winter Wren (Pacific)
16,IM,0,Apr-2022,2022,Apr,Winter Wren (Pacific)
17,MC1,0,Apr-2022,2022,Apr,Winter Wren (Pacific)
18,MC2,0,Apr-2022,2022,Apr,Winter Wren (Pacific)
19,DW,0,Apr-2022,2022,Apr,Winter Wren (Pacific)
0,OE,0,Apr-2022,2022,Apr,Yellow Warbler
1,WD,0,Apr-2022,2022,Apr,Yellow Warbler
2,SR,0,Apr-2022,2022,Apr,Yellow Warbler
3,TD1,0,Apr-2022,2022,Apr,Yellow Warbler
4,TD2,4,Apr-2022,2022,Apr,Yellow Warbler
5,TD3,0,Apr-2022,2022,Apr,Yellow Warbler
6,EF1,0,Apr-2022,2022,Apr,Yellow Warbler
7,EF2,0,Apr-2022,2022,Apr,Yellow Warbler
8,CC,0,Apr-2022,2022,Apr,Yellow Warbler
9,CS,0,Apr-2022,2022,Apr,Yellow Warbler
10,EC,0,Apr-2022,2022,Apr,Yellow Warbler
11,EM,0,Apr-2022,2022,Apr,Yellow Warbler
12,BP,0,Apr-2022,2022,Apr,Yellow Warbler
13,NF1,0,Apr-2022,2022,Apr,Yellow Warbler
14,NF2,0,Apr-2022,2022,Apr,Yellow Warbler
15,SA,0,Apr-2022,2022,Apr,Yellow Warbler
16,IM,0,Apr-2022,2022,Apr,Yellow Warbler
17,MC1,0,Apr-2022,2022,Apr,Yellow Warbler
18,MC2,0,Apr-2022,2022,Apr,Yellow Warbler
19,DW,0,Apr-2022,2022,Apr,Yellow Warbler
0,OE,0,Apr-2022,2022,Apr,Yellow-rumped Warbler
1,WD,0,Apr-2022,2022,Apr,Yellow-rumped Warbler
2,SR,0,Apr-2022,2022,Apr,Yellow-rumped Warbler
3,TD1,3,Apr-2022,2022,Apr,Yellow-rumped Warbler
4,TD2,0,Apr-2022,2022,Apr,Yellow-rumped Warbler
5,TD3,4,Apr-2022,2022,Apr,Yellow-rumped Warbler
6,EF1,4,Apr-2022,2022,Apr,Yellow-rumped Warbler
7,EF2,5,Apr-2022,2022,Apr,Yellow-rumped Warbler
8,CC,0,Apr-2022,2022,Apr,Yellow-rumped Warbler
9,CS,0,Apr-2022,2022,Apr,Yellow-rumped Warbler
10,EC,0,Apr-2022,2022,Apr,Yellow-rumped Warbler
11,EM,1,Apr-2022,2022,Apr,Yellow-rumped Warbler
12,BP,7,Apr-2022,2022,Apr,Yellow-rumped Warbler
13,NF1,0,Apr-2022,2022,Apr,Yellow-rumped Warbler
14,NF2,0,Apr-2022,2022,Apr,Yellow-rumped Warbler
15,SA,5,Apr-2022,2022,Apr,Yellow-rumped Warbler
16,IM,0,Apr-2022,2022,Apr,Yellow-rumped Warbler
17,MC1,3,Apr-2022,2022,Apr,Yellow-rumped Warbler
18,MC2,1,Apr-2022,2022,Apr,Yellow-rumped Warbler
19,DW,4,Apr-2022,2022,Apr,Yellow-rumped Warbler
0,OE,0,May-2022,2022,May,American Goldfinch
1,WD,0,May-2022,2022,May,American Goldfinch
2,SR,0,May-2022,2022,May,American Goldfinch
3,TD1,0,May-2022,2022,May,American Goldfinch
4,TD2,0,May-2022,2022,May,American Goldfinch
5,TD3,0,May-2022,2022,May,American Goldfinch
6,EF1,1,May-2022,2022,May,American Goldfinch
7,EF2,1,May-2022,2022,May,American Goldfinch
8,CC,0,May-2022,2022,May,American Goldfinch
9,CS,2,May-2022,2022,May,American Goldfinch
10,EC,0,May-2022,2022,May,American Goldfinch
11,EM,7,May-2022,2022,May,American Goldfinch
12,BP,0,May-2022,2022,May,American Goldfinch
13,NF1,0,May-2022,2022,May,American Goldfinch
14,NF2,0,May-2022,2022,May,American Goldfinch
15,SA,0,May-2022,2022,May,American Goldfinch
16,IM,0,May-2022,2022,May,American Goldfinch
17,MC1,0,May-2022,2022,May,American Goldfinch
18,MC2,0,May-2022,2022,May,American Goldfinch
19,DW,1,May-2022,2022,May,American Goldfinch
0,OE,0,May-2022,2022,May,American Kestrel
1,WD,0,May-2022,2022,May,American Kestrel
2,SR,1,May-2022,2022,May,American Kestrel
3,TD1,0,May-2022,2022,May,American Kestrel
4,TD2,0,May-2022,2022,May,American Kestrel
5,TD3,0,May-2022,2022,May,American Kestrel
6,EF1,0,May-2022,2022,May,American Kestrel
7,EF2,0,May-2022,2022,May,American Kestrel
8,CC,0,May-2022,2022,May,American Kestrel
9,CS,0,May-2022,2022,May,American Kestrel
10,EC,0,May-2022,2022,May,American Kestrel
11,EM,1,May-2022,2022,May,American Kestrel
12,BP,1,May-2022,2022,May,American Kestrel
13,NF1,0,May-2022,2022,May,American Kestrel
14,NF2,0,May-2022,2022,May,American Kestrel
15,SA,0,May-2022,2022,May,American Kestrel
16,IM,0,May-2022,2022,May,American Kestrel
17,MC1,1,May-2022,2022,May,American Kestrel
18,MC2,0,May-2022,2022,May,American Kestrel
19,DW,0,May-2022,2022,May,American Kestrel
0,OE,0,May-2022,2022,May,American Pipit
1,WD,0,May-2022,2022,May,American Pipit
2,SR,1,May-2022,2022,May,American Pipit
3,TD1,0,May-2022,2022,May,American Pipit
4,TD2,0,May-2022,2022,May,American Pipit
5,TD3,0,May-2022,2022,May,American Pipit
6,EF1,0,May-2022,2022,May,American Pipit
7,EF2,0,May-2022,2022,May,American Pipit
8,CC,0,May-2022,2022,May,American Pipit
9,CS,0,May-2022,2022,May,American Pipit
10,EC,0,May-2022,2022,May,American Pipit
11,EM,0,May-2022,2022,May,American Pipit
12,BP,0,May-2022,2022,May,American Pipit
13,NF1,0,May-2022,2022,May,American Pipit
14,NF2,0,May-2022,2022,May,American Pipit
15,SA,0,May-2022,2022,May,American Pipit
16,IM,0,May-2022,2022,May,American Pipit
17,MC1,0,May-2022,2022,May,American Pipit
18,MC2,0,May-2022,2022,May,American Pipit
19,DW,0,May-2022,2022,May,American Pipit
0,OE,0,May-2022,2022,May,American Robin
1,WD,1,May-2022,2022,May,American Robin
2,SR,0,May-2022,2022,May,American Robin
3,TD1,1,May-2022,2022,May,American Robin
4,TD2,1,May-2022,2022,May,American Robin
5,TD3,2,May-2022,2022,May,American Robin
6,EF1,5,May-2022,2022,May,American Robin
7,EF2,4,May-2022,2022,May,American Robin
8,CC,1,May-2022,2022,May,American Robin
9,CS,6,May-2022,2022,May,American Robin
10,EC,0,May-2022,2022,May,American Robin
11,EM,1,May-2022,2022,May,American Robin
12,BP,12,May-2022,2022,May,American Robin
13,NF1,0,May-2022,2022,May,American Robin
14,NF2,2,May-2022,2022,May,American Robin
15,SA,20,May-2022,2022,May,American Robin
16,IM,3,May-2022,2022,May,American Robin
17,MC1,18,May-2022,2022,May,American Robin
18,MC2,14,May-2022,2022,May,American Robin
19,DW,6,May-2022,2022,May,American Robin
0,OE,0,May-2022,2022,May,American Wigeon
1,WD,0,May-2022,2022,May,American Wigeon
2,SR,0,May-2022,2022,May,American Wigeon
3,TD1,0,May-2022,2022,May,American Wigeon
4,TD2,0,May-2022,2022,May,American Wigeon
5,TD3,0,May-2022,2022,May,American Wigeon
6,EF1,8,May-2022,2022,May,American Wigeon
7,EF2,0,May-2022,2022,May,American Wigeon
8,CC,0,May-2022,2022,May,American Wigeon
9,CS,0,May-2022,2022,May,American Wigeon
10,EC,0,May-2022,2022,May,American Wigeon
11,EM,2,May-2022,2022,May,American Wigeon
12,BP,0,May-2022,2022,May,American Wigeon
13,NF1,0,May-2022,2022,May,American Wigeon
14,NF2,0,May-2022,2022,May,American Wigeon
15,SA,0,May-2022,2022,May,American Wigeon
16,IM,0,May-2022,2022,May,American Wigeon
17,MC1,0,May-2022,2022,May,American Wigeon
18,MC2,0,May-2022,2022,May,American Wigeon
19,DW,0,May-2022,2022,May,American Wigeon
0,OE,0,May-2022,2022,May,Anna's Hummingbird
1,WD,0,May-2022,2022,May,Anna's Hummingbird
2,SR,0,May-2022,2022,May,Anna's Hummingbird
3,TD1,0,May-2022,2022,May,Anna's Hummingbird
4,TD2,0,May-2022,2022,May,Anna's Hummingbird
5,TD3,0,May-2022,2022,May,Anna's Hummingbird
6,EF1,0,May-2022,2022,May,Anna's Hummingbird
7,EF2,0,May-2022,2022,May,Anna's Hummingbird
8,CC,0,May-2022,2022,May,Anna's Hummingbird
9,CS,0,May-2022,2022,May,Anna's Hummingbird
10,EC,0,May-2022,2022,May,Anna's Hummingbird
11,EM,0,May-2022,2022,May,Anna's Hummingbird
12,BP,1,May-2022,2022,May,Anna's Hummingbird
13,NF1,0,May-2022,2022,May,Anna's Hummingbird
14,NF2,0,May-2022,2022,May,Anna's Hummingbird
15,SA,0,May-2022,2022,May,Anna's Hummingbird
16,IM,0,May-2022,2022,May,Anna's Hummingbird
17,MC1,0,May-2022,2022,May,Anna's Hummingbird
18,MC2,0,May-2022,2022,May,Anna's Hummingbird
19,DW,0,May-2022,2022,May,Anna's Hummingbird
0,OE,0,May-2022,2022,May,Bald Eagle
1,WD,0,May-2022,2022,May,Bald Eagle
2,SR,2,May-2022,2022,May,Bald Eagle
3,TD1,0,May-2022,2022,May,Bald Eagle
4,TD2,0,May-2022,2022,May,Bald Eagle
5,TD3,0,May-2022,2022,May,Bald Eagle
6,EF1,1,May-2022,2022,May,Bald Eagle
7,EF2,0,May-2022,2022,May,Bald Eagle
8,CC,0,May-2022,2022,May,Bald Eagle
9,CS,0,May-2022,2022,May,Bald Eagle
10,EC,0,May-2022,2022,May,Bald Eagle
11,EM,0,May-2022,2022,May,Bald Eagle
12,BP,0,May-2022,2022,May,Bald Eagle
13,NF1,0,May-2022,2022,May,Bald Eagle
14,NF2,0,May-2022,2022,May,Bald Eagle
15,SA,0,May-2022,2022,May,Bald Eagle
16,IM,0,May-2022,2022,May,Bald Eagle
17,MC1,0,May-2022,2022,May,Bald Eagle
18,MC2,0,May-2022,2022,May,Bald Eagle
19,DW,0,May-2022,2022,May,Bald Eagle
0,OE,0,May-2022,2022,May,Barn Swallow
1,WD,0,May-2022,2022,May,Barn Swallow
2,SR,0,May-2022,2022,May,Barn Swallow
3,TD1,0,May-2022,2022,May,Barn Swallow
4,TD2,0,May-2022,2022,May,Barn Swallow
5,TD3,0,May-2022,2022,May,Barn Swallow
6,EF1,2,May-2022,2022,May,Barn Swallow
7,EF2,0,May-2022,2022,May,Barn Swallow
8,CC,0,May-2022,2022,May,Barn Swallow
9,CS,0,May-2022,2022,May,Barn Swallow
10,EC,0,May-2022,2022,May,Barn Swallow
11,EM,0,May-2022,2022,May,Barn Swallow
12,BP,0,May-2022,2022,May,Barn Swallow
13,NF1,0,May-2022,2022,May,Barn Swallow
14,NF2,0,May-2022,2022,May,Barn Swallow
15,SA,0,May-2022,2022,May,Barn Swallow
16,IM,0,May-2022,2022,May,Barn Swallow
17,MC1,0,May-2022,2022,May,Barn Swallow
18,MC2,0,May-2022,2022,May,Barn Swallow
19,DW,0,May-2022,2022,May,Barn Swallow
0,OE,0,May-2022,2022,May,Barrow's Goldeneye
1,WD,0,May-2022,2022,May,Barrow's Goldeneye
2,SR,0,May-2022,2022,May,Barrow's Goldeneye
3,TD1,0,May-2022,2022,May,Barrow's Goldeneye
4,TD2,0,May-2022,2022,May,Barrow's Goldeneye
5,TD3,0,May-2022,2022,May,Barrow's Goldeneye
6,EF1,0,May-2022,2022,May,Barrow's Goldeneye
7,EF2,0,May-2022,2022,May,Barrow's Goldeneye
8,CC,2,May-2022,2022,May,Barrow's Goldeneye
9,CS,0,May-2022,2022,May,Barrow's Goldeneye
10,EC,0,May-2022,2022,May,Barrow's Goldeneye
11,EM,0,May-2022,2022,May,Barrow's Goldeneye
12,BP,0,May-2022,2022,May,Barrow's Goldeneye
13,NF1,0,May-2022,2022,May,Barrow's Goldeneye
14,NF2,0,May-2022,2022,May,Barrow's Goldeneye
15,SA,0,May-2022,2022,May,Barrow's Goldeneye
16,IM,0,May-2022,2022,May,Barrow's Goldeneye
17,MC1,0,May-2022,2022,May,Barrow's Goldeneye
18,MC2,0,May-2022,2022,May,Barrow's Goldeneye
19,DW,0,May-2022,2022,May,Barrow's Goldeneye
0,OE,0,May-2022,2022,May,Belted Kingfisher
1,WD,0,May-2022,2022,May,Belted Kingfisher
2,SR,0,May-2022,2022,May,Belted Kingfisher
3,TD1,0,May-2022,2022,May,Belted Kingfisher
4,TD2,0,May-2022,2022,May,Belted Kingfisher
5,TD3,0,May-2022,2022,May,Belted Kingfisher
6,EF1,0,May-2022,2022,May,Belted Kingfisher
7,EF2,0,May-2022,2022,May,Belted Kingfisher
8,CC,1,May-2022,2022,May,Belted Kingfisher
9,CS,0,May-2022,2022,May,Belted Kingfisher
10,EC,0,May-2022,2022,May,Belted Kingfisher
11,EM,0,May-2022,2022,May,Belted Kingfisher
12,BP,0,May-2022,2022,May,Belted Kingfisher
13,NF1,0,May-2022,2022,May,Belted Kingfisher
14,NF2,0,May-2022,2022,May,Belted Kingfisher
15,SA,0,May-2022,2022,May,Belted Kingfisher
16,IM,0,May-2022,2022,May,Belted Kingfisher
17,MC1,0,May-2022,2022,May,Belted Kingfisher
18,MC2,0,May-2022,2022,May,Belted Kingfisher
19,DW,1,May-2022,2022,May,Belted Kingfisher
0,OE,0,May-2022,2022,May,Black-capped Chickadee
1,WD,0,May-2022,2022,May,Black-capped Chickadee
2,SR,0,May-2022,2022,May,Black-capped Chickadee
3,TD1,0,May-2022,2022,May,Black-capped Chickadee
4,TD2,0,May-2022,2022,May,Black-capped Chickadee
5,TD3,0,May-2022,2022,May,Black-capped Chickadee
6,EF1,0,May-2022,2022,May,Black-capped Chickadee
7,EF2,0,May-2022,2022,May,Black-capped Chickadee
8,CC,0,May-2022,2022,May,Black-capped Chickadee
9,CS,0,May-2022,2022,May,Black-capped Chickadee
10,EC,0,May-2022,2022,May,Black-capped Chickadee
11,EM,2,May-2022,2022,May,Black-capped Chickadee
12,BP,5,May-2022,2022,May,Black-capped Chickadee
13,NF1,0,May-2022,2022,May,Black-capped Chickadee
14,NF2,0,May-2022,2022,May,Black-capped Chickadee
15,SA,0,May-2022,2022,May,Black-capped Chickadee
16,IM,0,May-2022,2022,May,Black-capped Chickadee
17,MC1,3,May-2022,2022,May,Black-capped Chickadee
18,MC2,0,May-2022,2022,May,Black-capped Chickadee
19,DW,0,May-2022,2022,May,Black-capped Chickadee
0,OE,0,May-2022,2022,May,Black-throated Gray Warbler
1,WD,0,May-2022,2022,May,Black-throated Gray Warbler
2,SR,0,May-2022,2022,May,Black-throated Gray Warbler
3,TD1,0,May-2022,2022,May,Black-throated Gray Warbler
4,TD2,1,May-2022,2022,May,Black-throated Gray Warbler
5,TD3,4,May-2022,2022,May,Black-throated Gray Warbler
6,EF1,0,May-2022,2022,May,Black-throated Gray Warbler
7,EF2,7,May-2022,2022,May,Black-throated Gray Warbler
8,CC,0,May-2022,2022,May,Black-throated Gray Warbler
9,CS,1,May-2022,2022,May,Black-throated Gray Warbler
10,EC,0,May-2022,2022,May,Black-throated Gray Warbler
11,EM,0,May-2022,2022,May,Black-throated Gray Warbler
12,BP,0,May-2022,2022,May,Black-throated Gray Warbler
13,NF1,0,May-2022,2022,May,Black-throated Gray Warbler
14,NF2,0,May-2022,2022,May,Black-throated Gray Warbler
15,SA,6,May-2022,2022,May,Black-throated Gray Warbler
16,IM,1,May-2022,2022,May,Black-throated Gray Warbler
17,MC1,2,May-2022,2022,May,Black-throated Gray Warbler
18,MC2,2,May-2022,2022,May,Black-throated Gray Warbler
19,DW,0,May-2022,2022,May,Black-throated Gray Warbler
0,OE,0,May-2022,2022,May,Blue-winged Teal
1,WD,0,May-2022,2022,May,Blue-winged Teal
2,SR,0,May-2022,2022,May,Blue-winged Teal
3,TD1,0,May-2022,2022,May,Blue-winged Teal
4,TD2,0,May-2022,2022,May,Blue-winged Teal
5,TD3,0,May-2022,2022,May,Blue-winged Teal
6,EF1,0,May-2022,2022,May,Blue-winged Teal
7,EF2,0,May-2022,2022,May,Blue-winged Teal
8,CC,0,May-2022,2022,May,Blue-winged Teal
9,CS,0,May-2022,2022,May,Blue-winged Teal
10,EC,1,May-2022,2022,May,Blue-winged Teal
11,EM,0,May-2022,2022,May,Blue-winged Teal
12,BP,0,May-2022,2022,May,Blue-winged Teal
13,NF1,0,May-2022,2022,May,Blue-winged Teal
14,NF2,0,May-2022,2022,May,Blue-winged Teal
15,SA,0,May-2022,2022,May,Blue-winged Teal
16,IM,0,May-2022,2022,May,Blue-winged Teal
17,MC1,0,May-2022,2022,May,Blue-winged Teal
18,MC2,0,May-2022,2022,May,Blue-winged Teal
19,DW,0,May-2022,2022,May,Blue-winged Teal
0,OE,0,May-2022,2022,May,Bonaparte's Gull
1,WD,0,May-2022,2022,May,Bonaparte's Gull
2,SR,0,May-2022,2022,May,Bonaparte's Gull
3,TD1,0,May-2022,2022,May,Bonaparte's Gull
4,TD2,0,May-2022,2022,May,Bonaparte's Gull
5,TD3,0,May-2022,2022,May,Bonaparte's Gull
6,EF1,0,May-2022,2022,May,Bonaparte's Gull
7,EF2,0,May-2022,2022,May,Bonaparte's Gull
8,CC,1,May-2022,2022,May,Bonaparte's Gull
9,CS,0,May-2022,2022,May,Bonaparte's Gull
10,EC,0,May-2022,2022,May,Bonaparte's Gull
11,EM,0,May-2022,2022,May,Bonaparte's Gull
12,BP,0,May-2022,2022,May,Bonaparte's Gull
13,NF1,0,May-2022,2022,May,Bonaparte's Gull
14,NF2,0,May-2022,2022,May,Bonaparte's Gull
15,SA,0,May-2022,2022,May,Bonaparte's Gull
16,IM,0,May-2022,2022,May,Bonaparte's Gull
17,MC1,0,May-2022,2022,May,Bonaparte's Gull
18,MC2,0,May-2022,2022,May,Bonaparte's Gull
19,DW,0,May-2022,2022,May,Bonaparte's Gull
0,OE,0,May-2022,2022,May,Brown-headed Cowbird
1,WD,0,May-2022,2022,May,Brown-headed Cowbird
2,SR,0,May-2022,2022,May,Brown-headed Cowbird
3,TD1,1,May-2022,2022,May,Brown-headed Cowbird
4,TD2,0,May-2022,2022,May,Brown-headed Cowbird
5,TD3,0,May-2022,2022,May,Brown-headed Cowbird
6,EF1,1,May-2022,2022,May,Brown-headed Cowbird
7,EF2,1,May-2022,2022,May,Brown-headed Cowbird
8,CC,0,May-2022,2022,May,Brown-headed Cowbird
9,CS,0,May-2022,2022,May,Brown-headed Cowbird
10,EC,0,May-2022,2022,May,Brown-headed Cowbird
11,EM,0,May-2022,2022,May,Brown-headed Cowbird
12,BP,2,May-2022,2022,May,Brown-headed Cowbird
13,NF1,0,May-2022,2022,May,Brown-headed Cowbird
14,NF2,4,May-2022,2022,May,Brown-headed Cowbird
15,SA,3,May-2022,2022,May,Brown-headed Cowbird
16,IM,0,May-2022,2022,May,Brown-headed Cowbird
17,MC1,0,May-2022,2022,May,Brown-headed Cowbird
18,MC2,0,May-2022,2022,May,Brown-headed Cowbird
19,DW,18,May-2022,2022,May,Brown-headed Cowbird
0,OE,0,May-2022,2022,May,Bufflehead
1,WD,0,May-2022,2022,May,Bufflehead
2,SR,5,May-2022,2022,May,Bufflehead
3,TD1,0,May-2022,2022,May,Bufflehead
4,TD2,0,May-2022,2022,May,Bufflehead
5,TD3,0,May-2022,2022,May,Bufflehead
6,EF1,0,May-2022,2022,May,Bufflehead
7,EF2,0,May-2022,2022,May,Bufflehead
8,CC,33,May-2022,2022,May,Bufflehead
9,CS,0,May-2022,2022,May,Bufflehead
10,EC,3,May-2022,2022,May,Bufflehead
11,EM,0,May-2022,2022,May,Bufflehead
12,BP,0,May-2022,2022,May,Bufflehead
13,NF1,0,May-2022,2022,May,Bufflehead
14,NF2,0,May-2022,2022,May,Bufflehead
15,SA,0,May-2022,2022,May,Bufflehead
16,IM,1,May-2022,2022,May,Bufflehead
17,MC1,8,May-2022,2022,May,Bufflehead
18,MC2,5,May-2022,2022,May,Bufflehead
19,DW,0,May-2022,2022,May,Bufflehead
0,OE,0,May-2022,2022,May,California Gull
1,WD,0,May-2022,2022,May,California Gull
2,SR,0,May-2022,2022,May,California Gull
3,TD1,0,May-2022,2022,May,California Gull
4,TD2,0,May-2022,2022,May,California Gull
5,TD3,0,May-2022,2022,May,California Gull
6,EF1,0,May-2022,2022,May,California Gull
7,EF2,0,May-2022,2022,May,California Gull
8,CC,1,May-2022,2022,May,California Gull
9,CS,0,May-2022,2022,May,California Gull
10,EC,0,May-2022,2022,May,California Gull
11,EM,0,May-2022,2022,May,California Gull
12,BP,0,May-2022,2022,May,California Gull
13,NF1,0,May-2022,2022,May,California Gull
14,NF2,0,May-2022,2022,May,California Gull
15,SA,0,May-2022,2022,May,California Gull
16,IM,0,May-2022,2022,May,California Gull
17,MC1,0,May-2022,2022,May,California Gull
18,MC2,0,May-2022,2022,May,California Gull
19,DW,0,May-2022,2022,May,California Gull
0,OE,4,May-2022,2022,May,Canada Goose
1,WD,0,May-2022,2022,May,Canada Goose
2,SR,2,May-2022,2022,May,Canada Goose
3,TD1,0,May-2022,2022,May,Canada Goose
4,TD2,0,May-2022,2022,May,Canada Goose
5,TD3,0,May-2022,2022,May,Canada Goose
6,EF1,42,May-2022,2022,May,Canada Goose
7,EF2,0,May-2022,2022,May,Canada Goose
8,CC,12,May-2022,2022,May,Canada Goose
9,CS,0,May-2022,2022,May,Canada Goose
10,EC,11,May-2022,2022,May,Canada Goose
11,EM,33,May-2022,2022,May,Canada Goose
12,BP,13,May-2022,2022,May,Canada Goose
13,NF1,0,May-2022,2022,May,Canada Goose
14,NF2,2,May-2022,2022,May,Canada Goose
15,SA,0,May-2022,2022,May,Canada Goose
16,IM,0,May-2022,2022,May,Canada Goose
17,MC1,15,May-2022,2022,May,Canada Goose
18,MC2,7,May-2022,2022,May,Canada Goose
19,DW,0,May-2022,2022,May,Canada Goose
0,OE,4,May-2022,2022,May,Caspian Tern
1,WD,0,May-2022,2022,May,Caspian Tern
2,SR,0,May-2022,2022,May,Caspian Tern
3,TD1,0,May-2022,2022,May,Caspian Tern
4,TD2,0,May-2022,2022,May,Caspian Tern
5,TD3,0,May-2022,2022,May,Caspian Tern
6,EF1,0,May-2022,2022,May,Caspian Tern
7,EF2,0,May-2022,2022,May,Caspian Tern
8,CC,0,May-2022,2022,May,Caspian Tern
9,CS,0,May-2022,2022,May,Caspian Tern
10,EC,0,May-2022,2022,May,Caspian Tern
11,EM,0,May-2022,2022,May,Caspian Tern
12,BP,0,May-2022,2022,May,Caspian Tern
13,NF1,0,May-2022,2022,May,Caspian Tern
14,NF2,0,May-2022,2022,May,Caspian Tern
15,SA,0,May-2022,2022,May,Caspian Tern
16,IM,0,May-2022,2022,May,Caspian Tern
17,MC1,0,May-2022,2022,May,Caspian Tern
18,MC2,0,May-2022,2022,May,Caspian Tern
19,DW,0,May-2022,2022,May,Caspian Tern
0,OE,0,May-2022,2022,May,Chestnut-backed Chickadee
1,WD,0,May-2022,2022,May,Chestnut-backed Chickadee
2,SR,0,May-2022,2022,May,Chestnut-backed Chickadee
3,TD1,0,May-2022,2022,May,Chestnut-backed Chickadee
4,TD2,0,May-2022,2022,May,Chestnut-backed Chickadee
5,TD3,0,May-2022,2022,May,Chestnut-backed Chickadee
6,EF1,0,May-2022,2022,May,Chestnut-backed Chickadee
7,EF2,2,May-2022,2022,May,Chestnut-backed Chickadee
